COUNTYFIPS,NAMELSAD,State,Diagnosed Diabetes Percentage,Access to Exercise Opportunities,Physical Inactivity Percentage,Obesity Percentage,Limited Access To Healthy Foods
5001,Arkansas County,Arkansas,10,54.59803355,31,25.1,23.65869737
24043,Washington County,Maryland,12,64.11042529,26.1,35.6,5.496961291
36011,Cayuga County,New York,9,70.8332292,24.4,32.6,0.993632672
19085,Harrison County,Iowa,9.8,40.62165059,21.8,30.6,5.833334712
17079,Jasper County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26017,Bay County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38009,Bottineau County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
72053,Fajardo Municipio,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17007,Boone County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
72095,Maunabo Municipio,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38033,Golden Valley County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55035,Eau Claire County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18179,Wells County,Indiana,9.3,37.06397453,23.2,25,12.6748788
20085,Jackson County,Kansas,10.2,37.87698708,21.7,35.1,5.617887665
32007,Elko County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55051,Iron County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22121,West Baton Rouge Parish,Louisiana,9.5,72.15402724,22,21.5,7.283896664
5017,Chicot County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42053,Forest County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25017,Middlesex County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
50027,Windsor County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42055,Franklin County,Pennsylvania,8.9,58.74360037,19,28.5,6.276076978
51159,Richmond County,Virginia,10.1,53.38232116,25.7,29.2,2.376061001
48157,Fort Bend County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23015,Lincoln County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12083,Marion County,Florida,11.5,67.91166865,29.2,34.9,11.87595506
31013,Box Butte County,Nebraska,9.5,60.34665723,21.6,31.8,9.172379357
28049,Hinds County,Mississippi,11.7,66.84061398,29.1,39.4,14.84758398
17077,Jackson County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13247,Rockdale County,Georgia,10.1,77.00639559,24.1,37,13.33939914
13149,Heard County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40115,Ottawa County,Oklahoma,9.9,28.86837478,21.8,31.3,8.95130351
41059,Umatilla County,Oregon,9.5,56.8330061,21.7,33.1,11.92135302
13063,Clayton County,Georgia,12.2,71.75897373,30.3,36.1,16.0225391
55041,Forest County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2110,Juneau City and Borough,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2050,Bethel Census Area,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51023,Botetourt County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55139,Winnebago County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1075,Lamar County,Alabama,11.8,7.058500412,20.5,27.6,0.416253749
12065,Jefferson County,Florida,10.3,43.35749611,21.3,30.8,5.80290693
16071,Oneida County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22095,St. John the Baptist Parish,Louisiana,10.5,74.11810818,27.4,31.8,12.55835816
26153,Schoolcraft County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31023,Butler County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27171,Wright County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
45067,Marion County,South Carolina,13.1,39.95523562,30,34.8,0.114055021
47169,Trousdale County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51117,Mecklenburg County,Virginia,10.4,36.27891344,26.6,34.9,9.547304001
72081,Lares Municipio,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51810,Virginia Beach city,Virginia,9.5,93.68279018,18.8,28.7,2.552700483
1063,Greene County,Alabama,12.1,3.692647872,16.8,24.4,22.75647535
19171,Tama County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1089,Madison County,Alabama,10.7,68.14441581,24.2,32.1,9.342907381
18107,Montgomery County,Indiana,9.1,60.15633197,24,27.1,3.765938881
39091,Logan County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29019,Boone County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28089,Madison County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
45045,Greenville County,South Carolina,10,82.22682697,23.6,30.3,10.06815995
37149,Polk County,North Carolina,8.8,50.51194539,17,22,1.613174832
6057,Nevada County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21151,Madison County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31045,Dawes County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51141,Patrick County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31091,Hooker County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17093,Kendall County,Illinois,9.1,92.14980477,19.4,30.3,6.135880184
51143,Pittsylvania County,Virginia,9.6,20.22171133,30.1,35.6,5.924458598
29105,Laclede County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29117,Livingston County,Missouri,9.1,60.59888121,22,28.2,3.687465692
29119,McDonald County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29121,Macon County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38105,Williams County,North Dakota,9.9,72.5332619,22.2,37.7,5.056465604
47107,McMinn County,Tennessee,10.7,42.44633222,29.1,31.3,5.967983279
42091,Montgomery County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38029,Emmons County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42093,Montour County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55053,Jackson County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55081,Monroe County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55083,Oconto County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2068,Denali Borough,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2122,Kenai Peninsula Borough,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53047,Okanogan County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16045,Gem County,Idaho,8.8,68.28159579,22.7,30.9,9.725895674
18077,Jefferson County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9013,Tolland County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13091,Dodge County,Georgia,10.2,49.15122041,20.6,25,0.154310718
21013,Bell County,Kentucky,9.2,85.15910913,24.7,33,9.993554579
42017,Bucks County,Pennsylvania,9.2,82.85579025,16.8,26.8,4.457965477
4012,La Paz County,Arizona,9.9,34.92605789,26.2,25.3,26.48659631
8123,Weld County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12086,Miami-Dade County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6031,Kings County,California,10.5,60.07438784,21.7,31.6,6.822825869
6045,Mendocino County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16049,Idaho County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6089,Shasta County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30011,Carter County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30103,Treasure County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20195,Trego County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55003,Ashland County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22007,Assumption Parish,Louisiana,11.1,32.94479313,21.7,28.5,0.582532434
42089,Monroe County,Pennsylvania,9.1,67.62755973,20.3,28.7,5.510368082
5071,Johnson County,Arkansas,9.6,41.02975724,26.8,31.9,13.32927756
39007,Ashtabula County,Ohio,9.3,63.30137837,26.1,32.8,9.956500491
24033,Prince George's County,Maryland,12.5,96.80445206,22.7,37.2,3.459146412
34007,Camden County,New Jersey,11.6,83.9852275,27.1,30.3,4.45228809
12009,Brevard County,Florida,9.6,84.7427932,24.1,28.6,12.05688839
23029,Washington County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6003,Alpine County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39021,Champaign County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5019,Clark County,Arkansas,10.4,54.07697326,29,23.9,10.70643538
42099,Perry County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38031,Foster County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5021,Clay County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31139,Pierce County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31141,Platte County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29137,Monroe County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2164,Lake and Peninsula Borough,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27095,Mille Lacs County,Minnesota,9.2,46.29650918,22.4,27.7,2.619513801
27115,Pine County,Minnesota,8.9,44.85714286,25.5,35.6,4.307002686
45029,Colleton County,South Carolina,12.6,37.65813021,33.3,34.5,18.15464677
27137,St. Louis County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41023,Grant County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27139,Scott County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21077,Gallatin County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24017,Charles County,Maryland,10.9,63.77165628,24.1,39.4,5.183923578
31083,Harlan County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
32033,White Pine County,Nevada,9.3,51.38584247,22.4,25.2,12.45744933
36119,Westchester County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36043,Herkimer County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38059,Morton County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51550,Chesapeake city,Virginia,9.8,90.35727626,23.5,33.4,4.893881648
47155,Sevier County,Tennessee,10.2,54.04220761,32.6,35.5,7.741871312
5075,Lawrence County,Arkansas,9.3,29.84209015,21.5,29.2,16.81366527
36041,Hamilton County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48449,Titus County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40071,Kay County,Oklahoma,9.4,67.14273442,28.7,32.9,15.26195996
36091,Saratoga County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31071,Garfield County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36025,Delaware County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48223,Hopkins County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22099,St. Martin Parish,Louisiana,9.5,61.54716258,24.4,29.9,5.716300371
48231,Hunt County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36033,Franklin County,New York,11.4,57.61933371,23.8,39.2,7.580832778
36105,Sullivan County,New York,9.4,42.08802404,28.3,36.1,2.845617609
51113,Madison County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48041,Brazos County,Texas,9.7,88.70008365,20.4,31.4,12.36465838
40013,Bryan County,Oklahoma,10.2,40.94209732,25.3,28.9,10.79182357
26041,Delta County,Michigan,10.1,83.79778251,20.7,31.4,5.052951827
33007,Coos County,New Hampshire,10,59.84873695,24.3,36.9,5.178309411
42105,Potter County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27151,Swift County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1123,Tallapoosa County,Alabama,10.6,62.86043829,24.7,29.2,3.266490048
26073,Isabella County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48155,Foard County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26089,Leelanau County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2195,Petersburg Borough,Alaska,9.2,No Data,17.8,17.2,0.667492903
2275,Wrangell City and Borough,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
44009,Washington County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29047,Clay County,Missouri,9,88.32877502,23.5,32.5,5.861014261
46102,Oglala Lakota County,South Dakota,17.9,2.090387163,26.2,37.6,No Data
46137,Ziebach County,South Dakota,15.9,53.62370582,25.3,41.5,25.01778553
29165,Platte County,Missouri,9,78.43756297,20.7,26.3,6.320821646
47081,Hickman County,Tennessee,10,24.61725395,19.4,27,3.867224449
49003,Box Elder County,Utah,9.3,71.1815908,15.9,32.3,5.106788894
48187,Guadalupe County,Texas,8.8,69.09596831,18.7,26.3,12.38045397
15003,Honolulu County,Hawaii,10.4,95.05469431,19.3,24.8,4.619118733
49045,Tooele County,Utah,11.1,83.75073002,24.8,38.7,6.804186098
19129,Mills County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48391,Refugio County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6039,Madera County,California,9.4,71.21863918,26.6,32.9,5.41889039
34013,Essex County,New Jersey,10.5,99.36132679,29.1,29.2,0.748623168
17197,Will County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20097,Kiowa County,Kansas,9.1,35.29181355,17.6,29.6,13.15339158
21165,Menifee County,Kentucky,10.2,83.6504916,25.6,34.3,0.275389499
23019,Penobscot County,Maine,9.8,53.49298026,22.3,32.9,5.755577954
32027,Pershing County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27043,Faribault County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39169,Wayne County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
47041,DeKalb County,Tennessee,8.9,31.26101586,19.6,22.4,7.174827637
48037,Bowie County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51007,Amelia County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
72089,Luquillo Municipio,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51157,Rappahannock County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36035,Fulton County,New York,11.1,66.15223929,25.5,34.5,3.805250296
40029,Coal County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40095,Marshall County,Oklahoma,9.6,41.38257576,19.3,32.5,14.43409685
48225,Houston County,Texas,10.2,53.55216585,18.5,21.4,13.58554211
40123,Pontotoc County,Oklahoma,9.2,50.14136349,30.3,32.8,9.241096682
51079,Greene County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39013,Belmont County,Ohio,11.4,39.421875,26.8,32.5,6.908688118
1125,Tuscaloosa County,Alabama,11.8,74.1770097,26.4,35.3,6.732144395
37075,Graham County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1025,Clarke County,Alabama,14.3,33.34107537,28.8,31,18.35034355
1105,Perry County,Alabama,13.4,51.68539326,27.3,32.5,27.84707425
1131,Wilcox County,Alabama,11.2,0.856898029,24.9,33.2,23.68298607
54045,Logan County,West Virginia,14.1,15.09130991,33,37.5,3.259142399
37111,McDowell County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51177,Spotsylvania County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38003,Barnes County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
33017,Strafford County,New Hampshire,9.7,72.10966113,21.6,30.9,5.665136071
48167,Galveston County,Texas,10.6,86.59087086,25.7,34.3,8.653044672
5045,Faulkner County,Arkansas,10.3,44.09247861,24,32.6,11.91539857
26109,Menominee County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42117,Tioga County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36081,Queens County,New York,10.6,95.71551274,27.3,24.8,0.074554648
51183,Sussex County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48179,Gray County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38103,Wells County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
34033,Salem County,New Jersey,12.8,51.05246433,29.4,37.2,8.427133293
5059,Hot Spring County,Arkansas,10.5,17.91756523,23.1,30,11.21310754
8125,Yuma County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48393,Roberts County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19167,Sioux County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48083,Coleman County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19153,Polk County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39147,Seneca County,Ohio,11.1,68.50471407,23.7,35.7,8.388568018
13099,Early County,Georgia,8.9,56.58611919,20,18.7,2.605729072
48427,Starr County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48443,Terrell County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13119,Franklin County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12021,Collier County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6105,Trinity County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17069,Hardin County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21185,Oldham County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31177,Washington County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35061,Valencia County,New Mexico,9.6,37.27487626,22.4,34,26.9190215
12003,Baker County,Florida,11.5,65.65369722,29.7,34.2,17.07492492
12105,Polk County,Florida,10.8,74.17982212,27.5,34.8,13.44119266
20191,Sumner County,Kansas,9.4,49.87568374,26.7,37.9,4.714901854
23027,Waldo County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22023,Cameron Parish,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22011,Beauregard Parish,Louisiana,9.8,12.82885511,25.5,30,20.59716093
36003,Allegany County,New York,9.4,41.16373146,24.5,34.5,1.324866722
37051,Cumberland County,North Carolina,11.4,70.68662716,24.7,29.7,13.56077866
41007,Clatsop County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56003,Big Horn County,Wyoming,10.2,45.98902983,21.8,32.1,5.665929107
1099,Monroe County,Alabama,11.6,41.32564592,29.2,32.1,11.32965077
24001,Allegany County,Maryland,11,63.74205921,25.4,33.5,9.744459928
1119,Sumter County,Alabama,11.7,29.27414081,25.1,32.4,10.74469575
22125,West Feliciana Parish,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51045,Craig County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
54065,Morgan County,West Virginia,9.7,32.32996979,19.9,31,4.465097791
51171,Shenandoah County,Virginia,9.4,57.9239397,19,28.6,3.198841958
5043,Drew County,Arkansas,10.2,57.34507537,25.6,23.3,9.200605081
28119,Quitman County,Mississippi,9.5,1.836312781,22.6,20.7,62.59991773
29045,Clark County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29063,DeKalb County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29211,Sullivan County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30019,Daniels County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30055,McCone County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21177,Muhlenberg County,Kentucky,10.4,42.13149624,27.9,33.2,5.167409798
47045,Dyer County,Tennessee,9.8,54.58458328,27.2,28.6,14.9112844
37093,Hoke County,North Carolina,9.2,50.47069347,19.3,22.9,7.858262811
21183,Ohio County,Kentucky,9.6,31.85554903,30.3,27.6,2.879397788
5125,Saline County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27047,Freeborn County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21195,Pike County,Kentucky,13.4,31.68522392,33,38.5,0.058963974
26139,Ottawa County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21219,Todd County,Kentucky,9.3,1.356340289,25.5,34,3.255736942
37165,Scotland County,North Carolina,11.8,56.07489559,20.9,30.7,9.512931854
17043,DuPage County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48365,Panola County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21233,Webster County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39163,Vinton County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48457,Tyler County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39151,Stark County,Ohio,10.3,67.81163302,25.5,35.9,8.576044843
13181,Lincoln County,Georgia,8.8,66.63331666,19.4,19.9,1.886000291
39033,Crawford County,Ohio,9.2,63.97770875,26.2,30,13.62624501
12057,Hillsborough County,Florida,9.8,92.24023898,23.1,27.9,8.219137326
39063,Hancock County,Ohio,9,72.47064802,22.1,33.7,3.827832349
39077,Huron County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39017,Butler County,Ohio,9.5,80.83666096,21.6,31.1,9.429896095
48501,Yoakum County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13243,Randolph County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16005,Bannock County,Idaho,9.8,61.11855527,20.5,30,11.60681861
39035,Cuyahoga County,Ohio,9.9,93.65224565,23.9,32.1,3.313197093
19155,Pottawattamie County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39055,Geauga County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1121,Talladega County,Alabama,14.1,41.96449186,35,36.3,7.8416455
4013,Maricopa County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5149,Yell County,Arkansas,9.5,46.1482984,25.8,27.9,7.779113758
12093,Okeechobee County,Florida,10.6,69.59945995,33,32.6,27.2912796
21069,Fleming County,Kentucky,9.9,47.16336772,22.9,36.2,3.099763868
22001,Acadia Parish,Louisiana,10,46.66763797,27,36.3,3.185675982
28149,Warren County,Mississippi,10.8,56.29959199,27.2,29.5,8.555569439
13307,Webster County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
32001,Churchill County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40005,Atoka County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46003,Aurora County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48475,Ward County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48333,Mills County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39137,Putnam County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30105,Valley County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37133,Onslow County,North Carolina,10,45.60560718,19,27.8,14.51007291
54103,Wetzel County,West Virginia,11.5,51.30555388,22,31,16.72866601
12079,Madison County,Florida,12,46.25988348,30.6,34.1,11.58192338
29037,Cass County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55043,Grant County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22029,Concordia Parish,Louisiana,10.4,25.73720104,25.2,26,20.78162948
22035,East Carroll Parish,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48215,Hidalgo County,Texas,11.9,61.73143221,28.7,41.4,20.28751914
5129,Searcy County,Arkansas,9.5,20.56131788,21.1,20.9,14.6403971
19043,Clayton County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29013,Bates County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23017,Oxford County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48131,Duval County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23005,Cumberland County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27015,Brown County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21031,Butler County,Kentucky,8.8,11.08747045,22.3,25,4.82861275
46013,Brown County,South Dakota,9.4,70.42785579,21.4,35.2,8.361088549
48153,Floyd County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25019,Nantucket County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
47131,Obion County,Tennessee,12.1,57.42132235,28.1,33.3,2.935925059
47005,Benton County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
47009,Blount County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
47079,Henry County,Tennessee,8.9,50.67738942,26.1,27.3,10.39884428
45007,Anderson County,South Carolina,12.4,52.19638105,27.3,34.1,12.31803034
48249,Jim Wells County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20043,Doniphan County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13255,Spalding County,Georgia,9.5,62.17283411,22.9,31.5,12.65407629
13267,Tattnall County,Georgia,9.3,35.69749216,19.2,18.8,6.464888963
13279,Toombs County,Georgia,10,66.28953459,25.9,24.1,5.27596193
40085,Love County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25015,Hampshire County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23011,Kennebec County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19075,Grundy County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23021,Piscataquis County,Maine,9.9,35.32934132,24.2,35.5,1.681637137
5121,Randolph County,Arkansas,11,27.60309422,27.8,28.9,9.379769487
48413,Schleicher County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51193,Westmoreland County,Virginia,9.3,38.80485849,18.4,25.4,No Data
51017,Bath County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4023,Santa Cruz County,Arizona,9.4,56.55208773,16.4,32.4,18.32411815
53073,Whatcom County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21111,Jefferson County,Kentucky,11.3,86.76176906,25.3,31.7,6.480996704
5147,Woodruff County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26087,Lapeer County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19141,O'Brien County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38047,Logan County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29009,Barry County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21211,Shelby County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30063,Missoula County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41019,Douglas County,Oregon,8.9,45.18840499,19.2,33.7,9.687367253
22047,Iberville Parish,Louisiana,10.4,47.96777189,21.3,25.7,1.966220197
37041,Chowan County,North Carolina,10.2,26.69505847,17.8,27,16.28189506
6015,Del Norte County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13269,Taylor County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36075,Oswego County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36079,Putnam County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29067,Douglas County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51700,Newport News city,Virginia,13.3,98.44011974,24.3,35.8,7.143896209
51710,Norfolk city,Virginia,11.7,88.01003283,22.8,34.4,8.140944833
35025,Lea County,New Mexico,11.1,77.19035333,28.1,36,7.158844618
30029,Flathead County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40011,Blaine County,Oklahoma,9,45.56644059,22.6,29.1,23.50807458
47019,Carter County,Tennessee,11.8,83.4111173,25.8,32.7,23.05054294
48007,Aransas County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25023,Plymouth County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
45053,Jasper County,South Carolina,12.3,38.33393873,21.9,34.4,5.096120084
45019,Charleston County,South Carolina,10.2,82.98787296,19.4,29.2,5.988320284
